ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
618	"AT2G32250"	"FRS2"	chr2	+	13693104	13695479	13693104	13693270	13693381	13695479	618	4,9,8	0,8,1	10,16,3	3,3,5	260	149	0.455585685642	0.835795064356	1.0,0.392,0.821	0.656,0.753,0.256	0.183
620	"AT2G39730"	"RCA"	chr2	-	16570745	16571472	16570745	16571066	16571179	16571472	620	1677,1626,1813	12180,11160,11860	700,1457,722	20937,42103,20209	262	149	0	0.0	0.073,0.077,0.08	0.019,0.019,0.02	0.057
621	"AT2G39730"	"RCA"	chr2	-	16570745	16571472	16570745	16571066	16571190	16571472	621	2156,2081,2323	24502,21075,22553	1257,2763,1371	20482,45497,21407	273	149	1.79532067102e-07	2.7199108166e-06	0.046,0.051,0.053	0.032,0.032,0.034	0.017
622	"AT2G44480"	"BGLU17"	chr2	+	18360031	18360366	18360031	18360101	18360307	18360366	622	0,5,1	4,11,5	1,2,0	4,6,1	355	149	0.37259125465	0.728355807477	0.0,0.16,0.077	0.095,0.123,0.0	0.006
623	"AT5G59470"	"AT5G59470"	chr5	+	23978841	23979478	23978841	23979100	23979177	23979478	623	20,30,21	3,0,1	20,30,15	3,10,11	226	149	7.63609252027e-05	0.0005983800087	0.815,1.0,0.933	0.815,0.664,0.473	0.265
625	"AT1G03180"	"AT1G03180"	chr1	+	773410	774153	773410	773691	774095	774153	625	5,1,2	4,7,4	10,3,4	11,5,5	553	149	0.247735819886	0.542231632026	0.252,0.037,0.119	0.197,0.139,0.177	-0.035
627	"AT3G12020"	"AT3G12020"	chr3	+	3832920	3833256	3832920	3832971	3833208	3833256	627	13,10,8	64,117,85	1,4,7	56,124,49	386	149	0.0104325882774	0.0423358158221	0.073,0.032,0.035	0.007,0.012,0.052	0.023
629	"AT5G27860"	"AT5G27860"	chr5	-	9874823	9875160	9874823	9874946	9875019	9875160	629	138,163,197	0,0,0	193,222,136	0,1,0	222	149	1	1.0	1.0,1.0,1.0	1.0,0.993,1.0	0.002
630	"AT5G58140"	"PHOT2"	chr5	+	23528406	23528775	23528406	23528510	23528725	23528775	630	119,181,128	1193,1910,1604	15,69,40	442,936,486	364	149	0.0102913421566	0.0419499104052	0.039,0.037,0.032	0.014,0.029,0.033	0.011
633	"AT5G15550"	"AT5G15550"	chr5	-	5059230	5059487	5059230	5059266	5059350	5059487	633	2,6,7	148,199,150	1,4,3	179,180,117	233	149	0.209173855285	0.481364644188	0.009,0.019,0.029	0.004,0.014,0.016	0.008
634	"AT3G13445"	"TBP1"	chr3	+	4381486	4381768	4381486	4381588	4381694	4381768	634	23,32,38	60,78,71	34,50,21	158,151,104	255	149	0.00269946218839	0.0134824787321	0.183,0.193,0.238	0.112,0.162,0.106	0.078
635	"AT5G46730"	"AT5G46730"	chr5	+	18964011	18965068	18964011	18964588	18964720	18965068	635	1,6,1	0,1,2	0,4,1	0,0,1	281	149	1	1.0	1.0,0.761,0.21	NA,1.0,0.347	-0.016
637	"AT1G48360"	"AT1G48360"	chr1	+	17872184	17873031	17872184	17872418	17872493	17873031	637	5,3,5	11,26,26	3,11,11	12,47,11	224	149	0.136455883894	0.35439542417	0.232,0.071,0.113	0.143,0.135,0.399	-0.087
638	"AT2G05380"	"GRP3S"	chr2	+	1967542	1968037	1967542	1967635	1967677	1968037	638	169,307,478	15,7,22	495,726,213	61,60,8	191	149	0.000749524641496	0.00442414220208	0.898,0.972,0.944	0.864,0.904,0.954	0.031
640	"AT1G62250"	"AT1G62250"	chr1	-	22995813	22996230	22995813	22995919	22996057	22996230	640	22,5,20	93,136,139	15,63,19	207,522,280	287	149	0.197224347446	0.462067030065	0.109,0.019,0.07	0.036,0.059,0.034	0.023
641	"AT1G11592"	"AT1G11592"	chr1	-	3895934	3896261	3895934	3896090	3896211	3896261	641	0,4,5	40,41,34	5,6,1	75,101,36	270	149	0.723415634895	1.0	0.0,0.051,0.075	0.035,0.032,0.015	0.015
642	"AT3G12250"	"TGA6"	chr3	+	3906243	3906692	3906243	3906416	3906620	3906692	642	3,13,10	11,11,8	1,0,0	14,19,7	353	149	6.20642914839e-09	1.20034980764e-07	0.103,0.333,0.345	0.029,0.0,0.0	0.251
643	"AT3G12250"	"TGA6"	chr3	+	3906243	3906692	3906243	3906525	3906620	3906692	643	3,11,10	2,8,1	1,1,0	0,0,0	244	149	1	1.0	0.478,0.456,0.859	1.0,1.0,NA	-0.402
644	"AT4G02550"	"AT4G02550"	chr4	-	1120420	1121191	1120420	1121016	1121103	1121191	644	11,24,10	20,21,9	14,24,12	23,34,13	236	149	0.50865177955	0.882462357025	0.258,0.419,0.412	0.278,0.308,0.368	0.045
645	"AT5G20250"	"RFS6"	chr5	+	6833658	6834047	6833658	6833895	6833988	6834047	645	1,7,3	81,49,25	0,1,2	19,92,52	242	149	0.0140164985848	0.0546672157935	0.008,0.081,0.069	0.0,0.007,0.023	0.043
646	"AT5G20250"	"RFS6"	chr5	+	6833658	6834047	6833658	6833895	6834004	6834047	646	6,17,4	35,25,18	5,8,8	19,53,25	258	149	0.248866379193	0.542492898529	0.09,0.282,0.114	0.132,0.08,0.156	0.039
647	"AT5G20250"	"RFS6"	chr5	+	6834004	6835720	6834004	6834047	6834146	6835720	647	17,14,6	103,65,38	0,14,8	37,133,66	248	149	0.0189013365845	0.0698427437208	0.09,0.115,0.087	0.0,0.059,0.068	0.055
648	"AT3G17185"	"TASIR-ARF"	chr3	+	5861490	5862437	5861490	5861605	5861997	5862437	648	3,5,11	222,196,219	15,14,15	380,697,400	541	149	1	1.0	0.004,0.007,0.014	0.011,0.006,0.01	-0.001
649	"AT3G16950"	"LPD1"	chr3	-	5786384	5786811	5786384	5786690	5786784	5786811	649	129,165,150	6,0,0	182,246,145	13,6,9	243	149	0.000237604281503	0.00162392700666	0.929,1.0,1.0	0.896,0.962,0.908	0.054
650	"AT4G37670"	"NAGS2"	chr4	-	17696058	17696639	17696058	17696396	17696479	17696639	650	0,3,5	25,39,23	5,1,3	48,30,24	232	149	0.757605264952	1.0	0.0,0.047,0.123	0.063,0.021,0.074	0.004
652	"AT5G56040"	"AT5G56040"	chr5	+	22694877	22698628	22694877	22697855	22697943	22698628	652	1,3,0	89,131,128	0,1,1	91,235,81	237	149	1	1.0	0.007,0.014,0.0	0.0,0.003,0.008	0.003
653	"AT4G21850"	"MSRB9"	chr4	-	11591115	11591794	11591115	11591533	11591637	11591794	653	0,1,1	54,87,86	2,1,0	104,218,70	253	149	1	1.0	0.0,0.007,0.007	0.011,0.003,0.0	0.0
654	"AT3G61710"	"BECLIN1"	chr3	-	22840107	22840369	22840107	22840179	22840283	22840369	654	6,14,14	74,60,50	3,10,16	58,96,51	253	149	0.368603308042	0.723737452127	0.046,0.121,0.142	0.03,0.058,0.156	0.022
655	"AT5G46390"	"CTPA1"	chr5	+	18818416	18818630	18818416	18818500	18818591	18818630	655	57,33,43	48,58,36	30,52,24	78,127,57	240	149	0.000194761192599	0.00137238700831	0.424,0.261,0.426	0.193,0.203,0.207	0.169
656	"AT1G68130"	"IDD14"	chr1	+	25532243	25533138	25532243	25532634	25532735	25533138	656	1,2,2	29,60,24	0,0,0	18,34,29	250	149	0.491114883306	0.868528071839	0.02,0.019,0.047	0.0,0.0,0.0	0.029
657	"AT3G51240"	"F3H"	chr3	+	19025191	19025768	19025191	19025266	19025418	19025768	657	19,20,5	3,0,0	8,13,20	0,1,0	301	149	0.707639016991	1.0	0.758,1.0,1.0	1.0,0.866,1.0	-0.036
659	"AT3G14110"	"FLU"	chr3	-	4676835	4677308	4676835	4677001	4677129	4677308	659	3,13,7	2,2,0	0,2,0	0,0,0	277	149	1	1.0	0.447,0.778,1.0	NA,1.0,NA	-0.258
660	"AT3G14110"	"FLU"	chr3	-	4676835	4677308	4676835	4677001	4677132	4677308	660	3,13,7	413,436,282	0,2,0	334,469,245	280	149	0.782296394007	1.0	0.004,0.016,0.013	0.0,0.002,0.0	0.01
661	"AT5G26760"	"AT5G26760"	chr5	-	9405127	9406063	9405127	9405754	9405964	9406063	661	20,18,9	20,47,18	5,27,1	10,21,10	359	149	0.929656774447	1.0	0.293,0.137,0.172	0.172,0.348,0.04	0.014
664	"AT1G09300"	"AT1G09300"	chr1	+	3004360	3004778	3004360	3004435	3004514	3004778	664	9,5,0	32,25,15	0,1,0	30,18,11	228	149	5.45887094472e-05	0.000451101244432	0.155,0.116,0.0	0.0,0.035,0.0	0.079
665	"AT4G31120"	"PMRT15"	chr4	-	15132353	15132629	15132353	15132447	15132541	15132629	665	6,13,10	126,213,123	12,12,4	146,153,97	243	149	0.721890220785	1.0	0.028,0.036,0.047	0.048,0.046,0.025	-0.003
666	"AT2G30880"	"AT2G30880"	chr2	-	13142664	13143671	13142664	13143298	13143378	13143671	666	2,6,3	75,62,68	3,8,1	66,127,77	229	149	0.796810164344	1.0	0.017,0.059,0.028	0.029,0.039,0.008	0.009
667	"AT5G38380"	"AT5G38380"	chr5	+	15347761	15348427	15347761	15347874	15347964	15348427	667	16,14,15	76,77,68	4,7,1	82,136,41	239	149	7.81209454348e-07	9.4682585867e-06	0.116,0.102,0.121	0.03,0.031,0.015	0.088
668	"AT5G60880"	"BASL"	chr5	-	24488758	24489065	24488758	24488850	24488933	24489065	668	0,1,1	14,5,2	2,1,0	49,44,28	232	149	1	1.0	0.0,0.114,0.243	0.026,0.014,0.0	0.106
669	"AT3G07650"	"COL9"	chr3	+	2443771	2444532	2443771	2444060	2444185	2444532	669	68,94,114	1,2,3	110,94,43	5,14,1	274	149	0.00154618060552	0.00817138471173	0.974,0.962,0.954	0.923,0.785,0.959	0.074
670	"AT3G04380"	"SUVR4"	chr3	+	1162043	1162933	1162043	1162292	1162373	1162933	670	3,0,0	8,10,4	0,5,0	5,6,2	230	149	0.193623800887	0.458343841162	0.195,0.0,0.0	0.0,0.351,0.0	-0.052
671	"AT2G20950"	"AT2G20950"	chr2	+	9004313	9005938	9004313	9004544	9004625	9005938	671	7,2,2	76,141,97	5,1,2	15,117,48	230	149	0.797020397647	1.0	0.056,0.009,0.013	0.178,0.006,0.026	-0.044
672	"AT2G38820"	"AT2G38820"	chr2	+	16222725	16222918	16222725	16222795	16222861	16222918	672	47,56,27	0,0,0	31,83,54	0,0,5	215	149	0.489203427557	0.866834143566	1.0,1.0,1.0	1.0,1.0,0.882	0.039
673	"AT2G47110"	"RPS27AB"	chr2	+	19344634	19345345	19344634	19345236	19345288	19345345	673	13,32,32	8,11,9	55,43,28	30,32,12	201	149	0.128596592548	0.340799716111	0.546,0.683,0.725	0.576,0.499,0.634	0.082
674	"AT4G15393"	"CYP702A5"	chr4	+	8804886	8805199	8804886	8804987	8805086	8805199	674	15,26,24	0,2,0	10,44,16	0,0,0	248	149	1	1.0	1.0,0.886,1.0	1.0,1.0,1.0	-0.038
675	"AT5G23250"	"AT5G23250"	chr5	+	7832175	7832843	7832175	7832257	7832351	7832843	675	0,0,0	159,209,177	0,2,0	204,235,120	243	149	1	1.0	0.0,0.0,0.0	0.0,0.005,0.0	-0.002
677	"AT3G46980"	"ANTR4"	chr3	-	17307775	17308023	17307775	17307809	17307885	17308023	677	12,10,13	104,118,95	14,10,9	111,197,97	225	149	0.278243008658	0.585469664051	0.071,0.053,0.083	0.077,0.033,0.058	0.013
678	"AT3G56590"	"AT3G56590"	chr3	+	20966973	20968019	20966973	20967625	20967698	20968019	678	15,7,18	58,83,77	5,11,11	76,189,83	222	149	0.00201638462939	0.0104727306348	0.148,0.054,0.136	0.042,0.038,0.082	0.059
679	"AT2G24270"	"ALDH11A3"	chr2	-	10327034	10327438	10327034	10327134	10327329	10327438	679	181,261,315	0,0,5	454,606,319	31,34,15	344	149	8.21964718511e-12	2.26413917917e-10	1.0,1.0,0.965	0.864,0.885,0.902	0.105
680	"AT2G24270"	"ALDH11A3"	chr2	-	10329456	10329941	10329456	10329607	10329721	10329941	680	76,89,69	0,0,0	41,94,57	8,16,5	263	149	4.41791048189e-12	1.25496269626e-10	1.0,1.0,1.0	0.744,0.769,0.866	0.207
681	"AT2G24270"	"ALDH11A3"	chr2	-	10329456	10329941	10329456	10329618	10329721	10329941	681	71,85,67	4,5,4	37,89,50	22,45,20	252	149	5.88418203051e-15	2.05720056374e-13	0.913,0.91,0.908	0.499,0.539,0.596	0.366
683	"AT1G15240"	"AT1G15240"	chr1	+	5248301	5248604	5248301	5248384	5248466	5248604	683	5,0,5	192,246,215	5,9,1	197,271,109	231	149	0.436327540942	0.81985253304	0.017,0.0,0.015	0.016,0.021,0.006	-0.004
684	"AT1G48520"	"GATB"	chr1	+	17941835	17942172	17941835	17942033	17942103	17942172	684	14,13,13	214,223,230	19,18,13	229,397,196	219	149	0.884833439713	1.0	0.043,0.038,0.037	0.053,0.03,0.043	-0.003
685	"AT1G33270"	"AT1G33270"	chr1	-	12068558	12068925	12068558	12068654	12068828	12068925	685	101,123,170	82,67,65	18,36,18	69,138,56	323	149	0	0.0	0.362,0.459,0.547	0.107,0.107,0.129	0.342
686	"AT5G58470"	"TAF15B"	chr5	-	23637706	23638689	23637706	23638295	23638447	23638689	686	8,10,24	59,63,39	24,37,15	109,122,61	301	149	0.923162269979	1.0	0.063,0.073,0.233	0.098,0.131,0.109	0.01
687	"AT1G72770"	"HAB1"	chr1	+	27392287	27393281	27392287	27392393	27392516	27393281	687	24,35,27	93,97,76	29,42,21	78,244,126	272	149	0.0303983817294	0.107101275163	0.124,0.165,0.163	0.169,0.086,0.084	0.038
689	"AT4G25080"	"CHLM"	chr4	+	12876947	12877569	12876947	12876973	12877073	12877569	689	110,125,89	0,1,4	91,204,108	3,2,2	249	149	0.619565878512	0.983363172955	1.0,0.987,0.93	0.948,0.984,0.97	0.005
690	"AT1G50630"	"AT1G50630"	chr1	-	18751455	18752214	18751455	18751790	18751874	18752214	690	2,0,6	30,40,31	2,6,2	49,62,43	233	149	0.970154404973	1.0	0.041,0.0,0.11	0.025,0.058,0.029	0.013
691	"AT4G38130"	"HDA19"	chr4	-	17896291	17896743	17896291	17896597	17896671	17896743	691	10,15,9	247,423,353	15,13,1	490,593,273	223	149	0.101483024905	0.286484688319	0.026,0.023,0.017	0.02,0.014,0.002	0.01
693	"AT4G21560"	"VPS28-1"	chr4	-	11468760	11470327	11468760	11469779	11470114	11470327	693	9,9,3	37,38,22	2,13,4	13,50,16	484	149	0.85797506303	1.0	0.07,0.068,0.04	0.045,0.074,0.071	-0.004
695	"AT5G53160"	"PYL8"	chr5	+	21561444	21562260	21561444	21561660	21561740	21562260	695	2,4,10	236,235,247	4,8,2	292,428,249	229	149	0.697282441876	1.0	0.005,0.011,0.026	0.009,0.012,0.005	0.005
696	"AT3G26680"	"SNM1"	chr3	+	9803418	9804282	9803418	9803518	9803607	9804282	696	5,24,20	6,0,5	26,31,11	2,3,4	238	149	0.470519196129	0.850302086046	0.343,1.0,0.715	0.891,0.866,0.633	-0.111
697	"AT5G54590"	"CRLK1"	chr5	+	22181712	22181956	22181712	22181798	22181884	22181956	697	1,2,2	35,29,20	0,1,0	21,71,17	235	149	0.646222472395	1.0	0.018,0.042,0.06	0.0,0.009,0.0	0.037
698	"AT2G14740"	"VSR3"	chr2	+	6312204	6312589	6312204	6312348	6312441	6312589	698	11,15,13	36,48,37	14,24,18	50,76,22	242	149	0.449956765903	0.834715714706	0.158,0.161,0.178	0.147,0.163,0.335	-0.049
699	"AT5G66060"	"P4H10"	chr5	+	26421309	26421594	26421309	26421449	26421591	26421594	699	7,15,15	0,0,0	27,26,14	2,2,0	291	149	0.357384555518	0.704691021618	1.0,1.0,1.0	0.874,0.869,1.0	0.086
700	"AT5G43680"	"AT5G43680"	chr5	+	17545319	17545752	17545319	17545400	17545495	17545752	700	12,23,30	2,2,0	17,30,25	6,15,10	244	149	4.98695467543e-06	5.21050781605e-05	0.786,0.875,1.0	0.634,0.55,0.604	0.291
701	"AT5G58970"	"PUMP2"	chr5	-	23808961	23809643	23808961	23809036	23809538	23809643	701	8,12,17	78,63,81	8,9,10	39,107,47	651	149	0.524629442764	0.896406322317	0.023,0.042,0.046	0.045,0.019,0.046	0.0
702	"AT3G28540"	"AT3G28540"	chr3	+	10694443	10696123	10694443	10695962	10696001	10696123	702	1,2,10	1,0,0	2,3,4	0,0,0	188	149	1	1.0	0.442,1.0,1.0	1.0,1.0,1.0	-0.186
703	"AT1G29950"	"BHLH144"	chr1	+	10492435	10492897	10492435	10492590	10492723	10492897	703	0,2,1	86,110,53	0,0,0	57,122,65	282	149	1	1.0	0.0,0.01,0.01	0.0,0.0,0.0	0.007
704	"AT1G29950"	"BHLH144"	chr1	+	10493065	10494598	10493065	10494261	10494338	10494598	704	39,47,63	8,3,4	69,82,55	23,11,12	226	149	0.0134347042474	0.0526385610383	0.763,0.912,0.912	0.664,0.831,0.751	0.114
705	"AT2G21940"	"SK1"	chr2	+	9352490	9352733	9352490	9352569	9352668	9352733	705	14,19,27	60,83,66	40,25,14	41,93,32	248	149	0.0508240048563	0.16499650148	0.123,0.121,0.197	0.37,0.139,0.208	-0.092
706	"AT1G70620"	"AT1G70620"	chr1	+	26630246	26631104	26630246	26630303	26630700	26631104	706	149,184,146	4,5,3	170,257,116	5,6,6	546	149	0.477649890546	0.859769802983	0.91,0.909,0.93	0.903,0.921,0.841	0.028
707	"AT4G26140"	"BGAL12"	chr4	-	13243409	13243832	13243409	13243615	13243721	13243832	707	3,3,1	25,20,14	2,2,0	27,28,14	255	149	0.154817962981	0.387684651101	0.066,0.081,0.04	0.041,0.04,0.0	0.035
709	"AT1G63750"	"AT1G63750"	chr1	+	23650847	23653342	23650847	23651424	23652246	23653342	709	1,7,4	2,5,1	2,2,2	7,6,2	971	149	0.0536468759148	0.171295820262	0.071,0.177,0.38	0.042,0.049,0.133	0.135
710	"AT4G37550"	"AT4G37550"	chr4	+	17644984	17645449	17644984	17645228	17645341	17645449	710	21,29,15	263,298,320	21,36,25	335,679,393	262	149	0.261828607442	0.564683391082	0.043,0.052,0.026	0.034,0.029,0.035	0.008
712	"AT5G15610"	"AT5G15610"	chr5	+	5081489	5081744	5081489	5081587	5081674	5081744	712	37,32,36	187,198,209	61,55,41	253,364,231	236	149	0.713222392981	1.0	0.111,0.093,0.098	0.132,0.087,0.101	-0.006
713	"AT2G29350"	"SAG13"	chr2	+	12601828	12602556	12601828	12601935	12602033	12602556	713	0,0,4	6,2,27	0,0,0	5,3,8	247	149	0.650758339783	1.0	0.0,0.0,0.082	0.0,0.0,0.0	0.027
715	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876767	4876360	4876468	4876669	4876767	715	36,40,41	130,139,120	9,14,8	128,191,82	350	149	9.3990482064e-11	2.30911751882e-09	0.105,0.109,0.127	0.029,0.03,0.04	0.081
716	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876767	4876360	4876472	4876669	4876767	716	31,31,34	85,77,93	6,7,3	58,118,74	346	149	1.78845827037e-12	5.41902855922e-11	0.136,0.148,0.136	0.043,0.025,0.017	0.112
717	"AT1G14270"	"AT1G14270"	chr1	-	4876669	4877248	4876669	4876767	4876940	4877248	717	23,22,18	189,229,168	7,8,7	157,290,150	322	149	1.21322134141e-05	0.000116086126246	0.053,0.043,0.047	0.02,0.013,0.021	0.03
719	"AT5G65110"	"ACX2"	chr5	-	26009634	26010201	26009634	26009976	26010077	26010201	719	6,14,6	131,140,181	5,14,5	181,336,157	250	149	0.122937615792	0.328677331632	0.027,0.056,0.019	0.016,0.024,0.019	0.014
720	"AT4G39270"	"AT4G39270"	chr4	+	18279065	18279848	18279065	18279088	18279162	18279848	720	7,10,5	24,46,16	4,20,5	21,59,19	223	149	0.696256177064	1.0	0.163,0.127,0.173	0.113,0.185,0.15	0.005
722	"AT2G38880"	"NFYB1"	chr2	+	16240138	16240422	16240138	16240219	16240307	16240422	722	0,0,2	68,103,98	1,0,0	184,175,74	237	149	1	1.0	0.0,0.0,0.013	0.003,0.0,0.0	0.003
723	"AT1G03960"	"B''EPSILON"	chr1	+	1013714	1014543	1013714	1014237	1014333	1014543	723	1,11,0	18,19,12	0,3,6	4,8,15	245	149	0.607591679971	0.97407555043	0.033,0.26,0.0	0.0,0.186,0.196	-0.03
724	"AT3G51260"	"PAD1"	chr3	+	19032581	19033064	19032581	19032636	19032657	19033064	724	276,361,321	9,2,2	369,471,259	5,10,7	170	149	0.215169491386	0.490198164586	0.964,0.994,0.993	0.985,0.976,0.97	0.007
725	"AT3G51370"	"AT3G51370"	chr3	+	19069956	19070812	19069956	19070366	19070444	19070812	725	4,7,2	189,169,130	0,0,0	125,235,120	227	149	0.458307265663	0.838232000981	0.014,0.026,0.01	0.0,0.0,0.0	0.017
727	"AT1G49730"	"AT1G49730"	chr1	-	18402529	18403126	18402529	18402892	18403012	18403126	727	74,90,115	0,0,0	95,131,56	1,4,0	269	149	0.546782098045	0.915086650751	1.0,1.0,1.0	0.981,0.948,1.0	0.024
728	"AT1G49730"	"AT1G49730"	chr1	-	18403365	18403627	18403365	18403455	18403559	18403627	728	25,37,45	45,53,43	34,40,21	50,93,53	253	149	0.0473934323386	0.154966294949	0.247,0.291,0.381	0.286,0.202,0.189	0.081
729	"AT5G05570"	"AT5G05570"	chr5	+	1660978	1661254	1660978	1661051	1661126	1661254	729	0,3,0	19,32,15	0,2,3	4,51,12	224	149	0.509567640757	0.882462357025	0.0,0.059,0.0	0.0,0.025,0.143	-0.036
734	"AT1G24460"	"AT1G24460"	chr1	+	8670833	8671656	8670833	8670910	8671006	8671656	734	0,4,0	19,36,21	0,0,1	38,45,10	245	149	0.49239429312	0.869099829992	0.0,0.063,0.0	0.0,0.0,0.057	0.002
735	"AT5G02020"	"SIS"	chr5	-	386660	387192	386660	386721	387040	387192	735	0,4,2	37,35,42	2,2,6	57,85,67	468	149	0.987654033739	1.0	0.0,0.035,0.015	0.011,0.007,0.028	0.001
736	"AT1G60850"	"ATRPAC42"	chr1	-	22398470	22398773	22398470	22398564	22398677	22398773	736	8,5,3	56,70,59	3,3,1	71,77,26	262	149	0.0461092361686	0.151859766947	0.075,0.039,0.028	0.023,0.022,0.021	0.025
737	"AT1G05180"	"AXR1"	chr1	-	1498113	1498746	1498113	1498440	1498565	1498746	737	9,14,3	229,260,237	3,4,3	337,292,157	274	149	0.0321265483086	0.112753020898	0.021,0.028,0.007	0.005,0.007,0.01	0.011
739	"AT3G59320"	"AT3G59320"	chr3	-	21925940	21926305	21925940	21926135	21926247	21926305	739	11,21,13	41,47,44	9,14,7	46,98,37	261	149	0.00774311547246	0.0325856109466	0.133,0.203,0.144	0.1,0.075,0.097	0.069
740	"AT3G14350"	"SRF7"	chr3	-	4784036	4784308	4784036	4784106	4784190	4784308	740	100,162,96	0,4,0	81,268,103	0,0,0	233	149	1	1.0	1.0,0.963,1.0	1.0,1.0,1.0	-0.012
741	"AT5G61540"	"AT5G61540"	chr5	+	24745717	24746276	24745717	24745782	24745880	24746276	741	2,0,3	0,5,0	1,7,6	2,4,2	247	149	0.181182242862	0.436407167324	1.0,0.0,1.0	0.232,0.514,0.644	0.203
744	"AT3G22420"	"WNK2"	chr3	+	7947338	7947813	7947338	7947559	7947655	7947813	744	10,8,4	30,49,37	4,9,3	26,89,49	245	149	0.0650302567362	0.198364105279	0.169,0.09,0.062	0.086,0.058,0.036	0.047
745	"AT3G47550"	"AT3G47550"	chr3	+	17523457	17524116	17523457	17523615	17523809	17524116	745	7,1,1	58,57,51	0,1,0	18,45,30	343	149	0.357214787239	0.704691021618	0.05,0.008,0.008	0.0,0.01,0.0	0.019
746	"AT3G47550"	"AT3G47550"	chr3	+	17524810	17525054	17524810	17524894	17524964	17525054	746	23,37,28	78,157,109	14,19,3	80,166,68	219	149	0.000165899661403	0.00118742356075	0.167,0.138,0.149	0.106,0.072,0.029	0.082
749	"AT5G65000"	"AT5G65000"	chr5	-	25965368	25965684	25965368	25965443	25965540	25965684	749	2,2,1	80,104,99	2,6,4	75,107,65	246	149	0.0563820324851	0.177340026052	0.015,0.012,0.006	0.016,0.033,0.036	-0.017
750	"AT3G17040"	"HCF107"	chr3	-	5812026	5812678	5812026	5812397	5812499	5812678	750	80,56,39	5,8,7	29,93,38	7,47,16	251	149	3.08795705797e-05	0.000264806883556	0.905,0.806,0.768	0.711,0.54,0.585	0.214
751	"AT3G50530"	"CRK5"	chr3	+	18755026	18755495	18755026	18755105	18755198	18755495	751	0,0,0	78,109,77	0,3,1	103,152,72	242	149	1	1.0	0.0,0.0,0.0	0.0,0.012,0.008	-0.007
754	"AT1G48500"	"TIFY6A"	chr1	+	17934187	17934662	17934187	17934248	17934327	17934662	754	8,2,6	8,1,9	5,16,8	8,16,27	228	149	0.430581522522	0.813718511377	0.395,0.567,0.303	0.29,0.395,0.162	0.139
756	"AT4G35410"	"AAP19-2"	chr4	+	16833392	16833626	16833392	16833428	16833539	16833626	756	25,23,27	51,77,67	23,13,6	94,108,50	260	149	0.000153034376938	0.00111286598909	0.219,0.146,0.188	0.123,0.065,0.064	0.1
758	"AT1G01020"	"ARV1"	chr1	-	7156	7450	7156	7232	7383	7450	758	44,39,44	130,169,137	37,25,23	181,227,106	300	149	0.00116665296127	0.00638847916744	0.144,0.103,0.138	0.092,0.052,0.097	0.048
759	"AT5G40700"	"AT5G40700"	chr5	-	16292225	16292436	16292225	16292277	16292364	16292436	759	0,0,0	1,18,16	2,0,0	33,32,18	236	149	1	1.0	0.0,0.0,0.0	0.037,0.0,0.0	-0.012
760	"AT1G72970"	"HTH"	chr1	+	27454996	27455565	27454996	27455209	27455290	27455565	760	64,81,87	0,3,1	76,146,66	1,5,2	230	149	0.205926950342	0.475095426043	1.0,0.946,0.983	0.98,0.95,0.955	0.015
761	"AT2G37860"	"LCD1"	chr2	+	15858267	15858506	15858267	15858347	15858441	15858506	761	2,4,2	167,280,192	8,2,3	288,389,189	243	149	1	1.0	0.007,0.009,0.006	0.017,0.003,0.01	-0.003
762	"AT4G29740"	"CKX4"	chr4	+	14568481	14569332	14568481	14568750	14568840	14569332	762	0,0,1	38,30,41	0,0,0	56,61,25	239	149	1	1.0	0.0,0.0,0.015	0.0,0.0,0.0	0.005
763	"AT4G21210"	"RP1"	chr4	+	11307769	11308403	11307769	11308184	11308265	11308403	763	211,252,231	0,0,0	211,393,208	0,0,4	230	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.971	0.01
765	"AT3G13080"	"ABCC3"	chr3	-	4197028	4197818	4197028	4197538	4197653	4197818	765	1,0,0	78,86,80	2,0,0	50,85,19	264	149	1	1.0	0.007,0.0,0.0	0.022,0.0,0.0	-0.005
766	"AT1G54390"	"ING2"	chr1	-	20305038	20305293	20305038	20305171	20305254	20305293	766	5,5,3	81,94,106	3,8,0	105,167,73	232	149	0.377332997714	0.733066752211	0.038,0.033,0.018	0.018,0.03,0.0	0.014
767	"AT1G54390"	"ING2"	chr1	-	20306423	20306798	20306423	20306635	20306726	20306798	767	8,7,11	28,29,19	8,9,7	31,64,41	240	149	0.0591677782755	0.184746796405	0.151,0.13,0.264	0.138,0.08,0.096	0.077
769	"AT5G24310"	"ABIL3"	chr5	+	8275762	8276068	8275762	8275857	8275940	8276068	769	1,1,3	21,29,55	0,4,1	53,71,36	232	149	0.679340241519	1.0	0.03,0.022,0.034	0.0,0.035,0.018	0.011
770	"AT4G02560"	"LD"	chr4	-	1128087	1128421	1128087	1128268	1128381	1128421	770	1,4,1	0,0,2	1,5,1	0,0,0	262	149	0.461924928635	0.841212893512	1.0,1.0,0.221	1.0,1.0,1.0	-0.26
