ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
377	"AT4G32570"	"TIFY8"	chr4	-	15717243	15717500	15717068	15717165	15717592	15717762
378	"AT4G24940"	"SAE1A"	chr4	+	12824688	12824768	12824415	12824611	12824861	12824978
379	"AT3G28100"	"AT3G28100"	chr3	+	10458769	10459016	10456624	10456738	10460213	10460375
380	"AT3G28100"	"AT3G28100"	chr3	+	10460213	10460375	10458769	10459016	10460453	10460602
381	"AT2G47320"	"CYP21-3"	chr2	+	19427953	19427993	19427702	19427862	19428075	19428123
382	"AT2G04235"	"AT2G04235"	chr2	+	1452706	1452744	1452551	1452632	1452826	1452914
383	"AT5G66180"	"AT5G66180"	chr5	+	26449139	26449284	26448937	26449064	26449367	26449458
385	"AT4G02860"	"AT4G02860"	chr4	-	1269143	1269227	1268712	1269059	1269330	1269492
386	"AT2G38995"	"AT2G38995"	chr2	+	16282630	16283200	16282119	16282354	16283314	16283381
387	"AT5G10070"	"AT5G10070"	chr5	-	3149126	3149198	3148900	3149022	3149297	3149388
388	"AT3G60300"	"AT3G60300"	chr3	+	22286758	22286874	22286585	22286689	22286956	22287479
389	"AT5G18920"	"AT5G18920"	chr5	+	6310319	6310365	6310063	6310235	6310576	6310846
390	"AT1G50200"	"ALATS"	chr1	-	18595687	18595817	18595339	18595436	18596207	18596360
391	"AT2G44920"	"AT2G44920"	chr2	+	18526277	18526338	18526083	18526165	18526450	18526827
393	"AT3G23910"	"AT3G23910"	chr3	-	8638607	8638672	8638448	8638529	8638770	8638872
394	"AT2G19385"	"AT2G19385"	chr2	+	8387516	8387647	8387329	8387404	8387854	8388218
395	"AT3G15110"	"AT3G15110"	chr3	-	5085088	5085310	5084687	5084713	5085475	5085843
396	"AT5G47690"	"AT5G47690"	chr5	+	19322567	19322627	19322314	19322464	19322759	19322896
397	"AT5G47690"	"AT5G47690"	chr5	+	19324373	19324460	19324068	19324215	19324534	19325134
400	"AT3G26720"	"AT3G26720"	chr3	+	9822659	9822728	9822054	9822102	9822819	9823186
401	"AT2G02500"	"ISPD"	chr2	-	672447	672503	672164	672244	672597	672669
402	"AT4G04620"	"ATG8B"	chr4	-	2329889	2329943	2329401	2329457	2330059	2330136
403	"AT4G04620"	"ATG8B"	chr4	-	2329889	2329974	2329401	2329457	2330059	2330200
405	"AT5G22620"	"AT5G22620"	chr5	-	7518810	7518903	7518372	7518471	7519062	7519181
406	"AT3G51340"	"AT3G51340"	chr3	-	19058204	19058340	19057890	19057964	19058466	19058697
407	"AT1G54440"	"AT1G54440"	chr1	+	20324330	20324414	20324088	20324247	20324732	20324812
408	"AT1G54440"	"AT1G54440"	chr1	+	20325886	20325932	20325597	20325680	20326024	20326112
409	"AT4G16110"	"ARR2"	chr4	+	9113613	9113766	9112685	9113138	9113850	9114255
411	"AT4G38510"	"VHA-B2"	chr4	-	18012259	18012342	18011754	18011802	18012740	18012891
416	"AT2G29960"	"CYP19-4"	chr2	-	12769885	12769909	12769480	12769663	12770014	12770062
417	"AT2G26800"	"HMGCL"	chr2	-	11429884	11430021	11429524	11429640	11430467	11430631
420	"AT1G69410"	"ELF5A-3"	chr1	+	26089866	26089923	26089655	26089778	26090017	26090386
421	"AT3G28370"	"AT3G28370"	chr3	+	10621362	10621382	10621193	10621256	10621478	10621523
422	"AT3G47120"	"AT3G47120"	chr3	-	17351885	17352035	17351140	17351771	17352125	17352313
423	"AT5G19330"	"ARIA"	chr5	-	6508971	6509006	6508732	6508797	6509132	6509196
424	"AT5G19330"	"ARIA"	chr5	-	6508971	6509051	6508732	6508797	6509132	6509196
426	"AT4G08540"	"AT4G08540"	chr4	+	5433910	5433998	5433644	5433839	5434065	5434239
427	"AT5G51080"	"AT5G51080"	chr5	-	20769138	20769190	20768803	20769044	20769332	20769440
428	"AT2G46340"	"SPA1"	chr2	-	19025417	19026879	19024958	19025116	19027161	19027413
430	"AT3G54760"	"AT3G54760"	chr3	-	20269641	20272046	20269079	20269351	20272226	20272457
432	"AT5G66540"	"AT5G66540"	chr5	-	26558271	26558359	26558077	26558188	26558479	26558535
433	"AT3G01690"	"AT3G01690"	chr3	+	257787	257835	257456	257693	257917	258547
434	"AT1G68260"	"AT1G68260"	chr1	-	25586373	25586483	25586195	25586291	25587202	25587303
436	"AT4G38360"	"LAZ1"	chr4	+	17967933	17968042	17967620	17967677	17968182	17968367
438	"AT1G33480"	"ATL58"	chr1	-	12149714	12149797	12148601	12149247	12149908	12150263
439	"AT5G64070"	"PI4KB1"	chr5	-	25638249	25638393	25638078	25638132	25638532	25638586
440	"AT2G24120"	"RPOT3"	chr2	-	10251289	10251340	10251125	10251196	10251586	10252003
441	"AT5G63890"	"HISN8"	chr5	-	25567735	25567845	25567600	25567653	25568028	25568206
445	"AT5G64080"	"AT5G64080"	chr5	-	25646000	25646027	25645262	25645629	25646271	25646728
447	"AT4G27080"	"PDIL5-4"	chr4	+	13591937	13591994	13591341	13591416	13592101	13592168
449	"AT4G36970"	"AT4G36970"	chr4	-	17430326	17430654	17430172	17430254	17430837	17431685
450	"AT5G23150"	"HUA2"	chr5	+	7786691	7786768	7785834	7786283	7786991	7788719
451	"AT4G37930"	"SHM1"	chr4	-	17832506	17832584	17832314	17832426	17832666	17832732
452	"AT2G43010"	"PIF4"	chr2	+	17888113	17888179	17887904	17887985	17888259	17888577
453	"AT5G08500"	"AT5G08500"	chr5	+	2749540	2749578	2749311	2749415	2749946	2750182
455	"AT2G28305"	"LOG1"	chr2	+	12083487	12083558	12083284	12083384	12083985	12084129
456	"AT1G53780"	"RPT1B"	chr1	-	20077044	20077095	20076660	20076975	20077199	20077292
457	"AT5G25040"	"AT5G25040"	chr5	+	8622625	8622885	8621953	8622551	8622961	8623057
458	"AT5G22760"	"AT5G22760"	chr5	+	7576041	7576070	7575478	7575948	7576174	7576657
459	"AT4G25100"	"FSD1"	chr4	-	12884835	12884859	12884299	12884747	12884955	12884982
462	"AT1G26750"	"AT1G26750"	chr1	+	9247536	9247639	9247162	9247285	9247786	9248274
463	"AT4G19560"	"CYCT1-2"	chr4	+	10662496	10662578	10661856	10662124	10662969	10663095
464	"AT2G40110"	"AT2G40110"	chr2	+	16748829	16748873	16747939	16748254	16748947	16749056
466	"AT1G77810"	"B3GALT7"	chr1	-	29262659	29262759	29262481	29262540	29262906	29263030
467	"AT4G32360"	"MFDR"	chr4	+	15622202	15622256	15621970	15622084	15622382	15622499
468	"AT4G32360"	"MFDR"	chr4	+	15622382	15622499	15622202	15622256	15622854	15622928
469	"AT4G32360"	"MFDR"	chr4	+	15622643	15622753	15622382	15622499	15622854	15622928
471	"AT1G60070"	"AT1G60070"	chr1	-	22145048	22145176	22144784	22144889	22145587	22145683
474	"AT1G61030"	"AT1G61030"	chr1	+	22479236	22479349	22478683	22479023	22479713	22479842
475	"AT1G61030"	"AT1G61030"	chr1	+	22479943	22480037	22479713	22479842	22480129	22480806
476	"AT5G22510"	"INVE"	chr5	-	7476873	7477534	7476522	7476688	7477823	7477941
477	"AT5G59790"	"AT5G59790"	chr5	+	24091421	24091491	24090714	24091184	24091570	24092422
478	"AT5G61410"	"RPE"	chr5	-	24684739	24684818	24684540	24684650	24684905	24685019
479	"AT3G55260"	"HEXO1"	chr3	+	20491285	20491386	20490949	20490998	20491595	20491655
480	"AT5G56850"	"AT5G56850"	chr5	-	22987289	22987420	22987116	22987195	22987498	22987572
481	"AT5G47520"	"RABA5A"	chr5	-	19278564	19278654	19278026	19278439	19278723	19278791
482	"AT2G32640"	"AT2G32640"	chr2	-	13848409	13848443	13848224	13848309	13848608	13848676
483	"AT2G32640"	"AT2G32640"	chr2	-	13848409	13848443	13848224	13848309	13848756	13848885
484	"AT2G32640"	"AT2G32640"	chr2	-	13848409	13848507	13848224	13848309	13848608	13848676
485	"AT2G32640"	"AT2G32640"	chr2	-	13848608	13848676	13848224	13848309	13848756	13848885
486	"AT2G32640"	"AT2G32640"	chr2	-	13848608	13848676	13848409	13848443	13848756	13848885
487	"AT5G49950"	"AT5G49950"	chr5	-	20321669	20321755	20321505	20321554	20321928	20322006
488	"AT4G26110"	"NAP1	chr4	+	13235009	13235027	13234714	13234904	13235430	13235879
489	"AT3G29010"	"AT3G29010"	chr3	+	11006931	11007123	11006752	11006762	11007205	11007444
490	"AT4G19390"	"AT4G19390"	chr4	-	10575449	10575531	10575207	10575350	10575719	10575797
491	"AT5G63310"	"NDPK2"	chr5	-	25373129	25373216	25372828	25372909	25373361	25373418
492	"AT3G29390"	"RIK"	chr3	+	11292104	11292222	11291894	11291988	11292335	11292828
493	"AT4G38330"	"AT4G38330"	chr4	+	17951751	17951818	17951469	17951585	17952207	17952302
495	"AT3G54620"	"BZIP25"	chr3	-	20218609	20218631	20218483	20218536	20218713	20218789
496	"AT1G67140"	"SWEETIE"	chr1	-	25105572	25105701	25105293	25105497	25105778	25105865
501	"AT3G02500"	"AT3G02500"	chr3	+	519623	519668	519363	519556	520046	520349
502	"AT1G53040"	"AT1G53040"	chr1	-	19767107	19767141	19766725	19767016	19767325	19767348
503	"AT5G04070"	"AT5G04070"	chr5	+	1103536	1103612	1103351	1103447	1103818	1103972
506	"AT4G36930"	"SPT"	chr4	+	17415254	17415320	17415091	17415157	17415414	17415660
507	"AT3G58980"	"AT3G58980"	chr3	-	21795721	21795871	21795358	21795619	21796097	21797006
508	"AT4G05410"	"YAO"	chr4	-	2743922	2744124	2743610	2743780	2744221	2744446
510	"AT3G23470"	"AT3G23470"	chr3	+	8415558	8415707	8414709	8414739	8415793	8415896
511	"AT3G05030"	"NHX2"	chr3	-	1395558	1395605	1395275	1395470	1395680	1395740
512	"AT3G05030"	"NHX2"	chr3	-	1395680	1395740	1395558	1395605	1395836	1395934
513	"AT2G24200"	"PM25"	chr2	-	10287536	10287597	10287249	10287437	10287688	10287766
514	"AT5G28220"	"AT5G28220"	chr5	-	10191849	10191898	10191554	10191649	10192249	10192314
515	"AT5G10800"	"AT5G10800"	chr5	-	3417863	3417909	3417509	3417570	3418086	3418220
516	"AT1G34065"	"SAMC2"	chr1	-	12399723	12399777	12399546	12399642	12399992	12400083
518	"AT5G24810"	"AT5G24810"	chr5	-	8522233	8522404	8521820	8522141	8522571	8522679
519	"AT4G33625"	"AT4G33625"	chr4	-	16153715	16153833	16153264	16153345	16154027	16154068
522	"AT4G24460"	"CLT2"	chr4	+	12643593	12643631	12643370	12643516	12643710	12643826
523	"AT2G43930"	"AT2G43930"	chr2	+	18194483	18194545	18194220	18194325	18194630	18194741
524	"AT4G04320"	"AT4G04320"	chr4	+	2115120	2115179	2114948	2115039	2115256	2115334
525	"AT1G48230"	"AT1G48230"	chr1	+	17806830	17806862	17806593	17806701	17806955	17807006
527	"AT1G14990"	"AT1G14990"	chr1	-	5167797	5167879	5167585	5167702	5168032	5168243
528	"AT2G31450"	"NTH1"	chr2	-	13403358	13403422	13403068	13403116	13403772	13403885
529	"AT3G21580"	"ABCI12"	chr3	-	7603130	7603247	7602811	7603048	7603357	7603885
530	"AT2G35520"	"DAD2"	chr2	+	14921763	14921811	14921491	14921670	14922191	14922279
531	"AT1G21590"	"AT1G21590"	chr1	-	7569359	7569457	7569031	7569281	7569543	7569902
532	"AT1G19120"	"LSM1A"	chr1	+	6608652	6608768	6608496	6608565	6608871	6608934
533	"AT3G14840"	"LRR-RLK"	chr3	+	4989089	4989161	4988462	4988637	4989252	4989321
534	"AT3G55630"	"FPGS3"	chr3	+	20637104	20637170	20636894	20637025	20637236	20637346
535	"AT3G55630"	"FPGS3"	chr3	+	20637423	20637484	20637236	20637346	20637574	20637592
536	"AT3G55630"	"FPGS3"	chr3	+	20638010	20638057	20637873	20637934	20638124	20638202
537	"AT3G55630"	"FPGS3"	chr3	+	20638282	20638435	20638124	20638202	20638515	20638722
538	"AT2G42010"	"PLDBETA1"	chr2	-	17536334	17538035	17535938	17536055	17538262	17538400
540	"AT3G25585"	"AAPT2"	chr3	+	9296093	9296103	9295818	9295992	9296193	9296244
542	"AT1G11730"	"B3GALT1"	chr1	+	3958734	3958798	3958457	3958651	3958904	3958977
543	"AT1G20020"	"LFNR2"	chr1	+	6943790	6943869	6943581	6943658	6943954	6944046
544	"AT1G20020"	"LFNR2"	chr1	+	6943790	6943869	6943581	6943715	6943954	6944046
545	"AT1G20020"	"LFNR2"	chr1	+	6944318	6944381	6944163	6944241	6944478	6944713
546	"AT1G54210"	"ATG12A"	chr1	+	20241649	20241718	20241450	20241509	20241805	20241868
549	"AT3G11945"	"HST"	chr3	-	3781206	3781280	3780895	3780988	3781391	3781617
550	"AT1G23280"	"AT1G23280"	chr1	-	8262385	8262495	8262089	8262208	8262588	8262772
551	"AT2G04540"	"KAS"	chr2	-	1582117	1582178	1581948	1582031	1582317	1582394
552	"AT3G19900"	"AT3G19900"	chr3	-	6923454	6923511	6923060	6923195	6923747	6923882
553	"AT4G01935"	"AT4G01935"	chr4	+	841963	842015	841690	841879	842096	842364
555	"AT5G65050"	"AGL31"	chr5	+	25984680	25984738	25982253	25982599	25984940	25985002
557	"AT3G52180"	"DSP4"	chr3	-	19350286	19350346	19350104	19350212	19350612	19350708
560	"AT5G19500"	"AT5G19500"	chr5	+	6579422	6579463	6578951	6579340	6579565	6579658
561	"AT2G42920"	"PCMP-E75"	chr2	+	17862051	17862164	17860510	17861660	17862342	17862433
563	"AT2G07042"	"AT2G07042"	chr2	-	2921693	2921808	2919952	2920647	2922114	2922249
564	"AT5G06690"	"WCRKC1"	chr5	-	2060871	2060889	2060500	2060749	2061135	2061210
565	"AT5G06690"	"WCRKC1"	chr5	-	2060980	2061047	2060871	2060889	2061135	2061210
566	"AT5G06690"	"WCRKC1"	chr5	-	2061135	2061210	2060500	2060749	2061582	2061956
567	"AT5G50950"	"FUM2"	chr5	+	20731187	20731271	20730908	20731019	20731538	20731637
568	"AT5G50950"	"FUM2"	chr5	+	20732454	20732521	20732215	20732310	20732633	20732684
569	"AT5G50950"	"FUM2"	chr5	+	20733164	20733194	20732969	20733068	20733290	20733356
570	"AT1G07745"	"RAD51D"	chr1	-	2402378	2402458	2402080	2402278	2402754	2402873
573	"AT5G10690"	"CBSPPR1"	chr5	-	3375083	3375152	3374764	3374941	3375265	3375343
574	"AT2G32700"	"LUH"	chr2	+	13867036	13867128	13866798	13866926	13867211	13867266
575	"AT2G32700"	"LUH"	chr2	+	13867036	13867128	13866798	13866926	13867214	13867266
576	"AT2G32700"	"LUH"	chr2	+	13867039	13867128	13866771	13866926	13867211	13867266
577	"AT2G32700"	"LUH"	chr2	+	13867039	13867128	13866771	13866926	13867214	13867266
581	"AT3G13470"	"CPN60B2"	chr3	+	4391841	4391946	4391685	4391757	4392027	4392120
582	"AT2G30700"	"AT2G30700"	chr2	-	13084329	13084469	13083083	13083938	13085055	13085281
583	"AT4G24900"	"TTL"	chr4	+	12816503	12816558	12816010	12816087	12816696	12817127
584	"AT4G18470"	"SNI1"	chr4	+	10194662	10194732	10194526	10194597	10194816	10194882
585	"AT1G15270"	"AT1G15270"	chr1	-	5251449	5251491	5250649	5250913	5251844	5251900
586	"AT2G02180"	"TOM3"	chr2	+	561891	561964	561740	561812	562050	562096
587	"AT2G02180"	"TOM3"	chr2	+	562510	562564	562362	562426	562705	562783
590	"AT1G52500"	"FPG1"	chr1	+	19560977	19561046	19560834	19560892	19561139	19561265
591	"AT4G27800"	"PPH1"	chr4	-	13852251	13852298	13851861	13852133	13852382	13852415
592	"AT1G35510"	"AT1G35510"	chr1	+	13072916	13073121	13072384	13072582	13073207	13073375
594	"AT5G47540"	"AT5G47540"	chr5	-	19284478	19284553	19284280	19284374	19284658	19284777
595	"AT4G20400"	"JMJ14"	chr4	+	11008956	11009045	11008665	11008818	11009186	11009258
596	"AT3G52390"	"AT3G52390"	chr3	-	19424544	19424588	19424360	19424441	19424667	19424725
598	"AT2G07680"	"ATMRP11"	chr2	+	3519874	3520050	3519632	3519789	3520128	3520240
599	"AT2G07680"	"ATMRP11"	chr2	+	3521092	3521203	3520930	3521023	3521451	3521613
600	"AT4G36390"	"AT4G36390"	chr4	-	17195370	17196419	17194587	17195266	17196701	17197131
601	"AT4G13460"	"SUVH9"	chr4	-	7824610	7826741	7824033	7824329	7826853	7826960
603	"AT1G19640"	"JMT"	chr1	-	6790284	6790572	6788884	6789546	6791067	6791493
604	"AT3G18900"	"AT3G18900"	chr3	+	6518646	6518746	6518260	6518541	6518856	6518916
605	"AT2G23980"	"CNGC6"	chr2	-	10203940	10204031	10202597	10202911	10204387	10204467
608	"AT4G10060"	"AT4G10060"	chr4	+	6289344	6289399	6288826	6288937	6291057	6291162
609	"AT4G10060"	"AT4G10060"	chr4	+	6291265	6291322	6291057	6291162	6291397	6291468
610	"AT2G44270"	"NCS6"	chr2	-	18299950	18299988	18299636	18299743	18300057	18300273
611	"AT2G45670"	"LPEAT2"	chr2	-	18815421	18815532	18815284	18815332	18815652	18815703
613	"AT3G44590"	"RPP2D"	chr3	+	16163975	16164070	16163849	16163884	16164300	16164521
614	"AT3G44590"	"RPP2D"	chr3	+	16163978	16164070	16163816	16163884	16164300	16164521
615	"AT5G18650"	"AT5G18650"	chr5	+	6220088	6220130	6219932	6220002	6220248	6220702
616	"AT5G67590"	"FRO1"	chr5	+	26958378	26958467	26958000	26958231	26958651	26958781
617	"AT2G41451"	"AT2G41451"	chr2	+	17283888	17283997	17283588	17283641	17284088	17284223
619	"AT1G52280"	"RABG3D"	chr1	-	19468322	19468468	19467968	19468216	19468546	19468627
620	"AT1G78690"	"AT1G78690"	chr1	+	29596982	29597210	29596654	29596723	29597315	29597446
621	"AT5G53350"	"CLPX"	chr5	+	21645671	21645749	21645489	21645564	21645907	21645964
622	"AT5G50780"	"AT5G50780"	chr5	+	20651619	20651695	20651402	20651487	20652118	20652247
623	"AT2G20850"	"SRF1"	chr2	-	8976108	8976245	8975871	8976028	8976331	8976742
624	"AT2G20850"	"SRF1"	chr2	-	8978856	8978986	8978706	8978778	8979070	8979379
626	"AT1G12360"	"KEU"	chr1	+	4202113	4202195	4201951	4202010	4202287	4202366
627	"AT3G19895"	"AT3G19895"	chr3	-	6919068	6919130	6918600	6918682	6919505	6919680
628	"AT3G02885"	"GASA5"	chr3	-	638739	638773	638020	638504	638933	639055
629	"AT4G32660"	"AFC3"	chr4	+	15757683	15757798	15757361	15757410	15757933	15758025
630	"AT5G03650"	"SBE2.2"	chr5	+	934413	934497	934102	934219	934691	934813
631	"AT2G26840"	"AT2G26840"	chr2	-	11448218	11448321	11447993	11448099	11448388	11448444
634	"AT1G09770"	"CDC5"	chr1	+	3162443	3164162	3161840	3162178	3164394	3164676
635	"AT1G79440"	"ALDH5F1"	chr1	-	29884893	29884959	29884704	29884782	29885340	29885451
636	"AT1G05620"	"URH2"	chr1	+	1680622	1680719	1680400	1680505	1680913	1681021
639	"AT3G16100"	"RABG3C"	chr3	+	5459536	5459636	5459420	5459447	5459825	5459972
640	"AT1G04830"	"AT1G04830"	chr1	-	1360224	1360353	1359719	1359899	1360437	1360536
641	"AT4G02530"	"AT4G02530"	chr4	-	1112796	1112936	1112553	1112626	1113677	1114029
642	"AT5G59770"	"AT5G59770"	chr5	-	24079962	24080009	24079796	24079894	24080110	24080178
643	"AT5G59770"	"AT5G59770"	chr5	-	24080110	24080178	24079796	24079894	24080373	24080427
644	"AT5G01010"	"AT5G01010"	chr5	-	2434	2509	1913	1961	2747	2799
645	"AT5G01010"	"AT5G01010"	chr5	-	2871	2934	2747	2799	3302	3383
646	"AT1G75660"	"XRN3"	chr1	+	28408871	28408948	28408687	28408790	28409165	28409357
647	"AT1G75660"	"XRN3"	chr1	+	28413947	28414069	28413716	28413792	28414302	28415117
648	"AT3G47560"	"AT3G47560"	chr3	-	17526489	17526572	17526286	17526408	17526842	17527052
649	"AT1G69460"	"AT1G69460"	chr1	-	26112270	26112347	26111808	26112198	26112659	26112869
650	"AT4G22990"	"AT4G22990"	chr4	-	12049048	12049224	12048773	12048964	12049318	12049626
651	"AT4G22990"	"AT4G22990"	chr4	-	12049048	12049227	12048773	12048964	12049318	12049626
652	"AT4G00180"	"YAB3"	chr4	-	73447	73523	72989	73067	73658	73707
653	"AT4G00180"	"YAB3"	chr4	-	73447	73523	72989	73067	74267	74427
654	"AT4G00180"	"YAB3"	chr4	-	73658	73707	72989	73067	74267	74427
655	"AT4G00180"	"YAB3"	chr4	-	73658	73707	73447	73523	74267	74427
656	"AT1G09340"	"CSP41B"	chr1	+	3017044	3017266	3016815	3016876	3017407	3017524
657	"AT1G09340"	"CSP41B"	chr1	+	3017407	3017524	3016815	3016876	3017676	3017766
658	"AT1G21650"	"SECA2"	chr1	-	7602385	7602441	7601982	7602255	7602552	7604229
659	"AT1G78800"	"AT1G78800"	chr1	-	29626497	29626619	29626238	29626405	29626733	29626881
660	"AT1G25530"	"AT1G25530"	chr1	-	8966535	8966919	8965385	8965885	8967145	8967291
662	"AT5G43500"	"ARP9"	chr5	+	17470244	17470354	17470020	17470149	17470432	17470492
663	"AT2G44980"	"AT2G44980"	chr2	-	18554377	18554485	18554095	18554296	18554569	18554659
664	"AT5G13030"	"AT5G13030"	chr5	+	4133878	4133988	4133203	4133566	4134287	4134344
666	"AT4G38600"	"UPL3"	chr4	-	18042411	18042492	18042250	18042319	18042670	18042775
667	"AT3G52750"	"FTSZ2-2"	chr3	-	19551814	19552483	19551147	19551447	19552891	19553014
668	"AT4G31300"	"PBA1"	chr4	+	15189204	15189281	15188762	15189029	15189473	15189529
669	"AT3G05870"	"APC11"	chr3	+	1753951	1753989	1753466	1753495	1754401	1754520
670	"AT5G27360"	"SFP2"	chr5	+	9659029	9659095	9658830	9658890	9659204	9659270
671	"AT1G29410"	"PAI3"	chr1	-	10299580	10299643	10299091	10299456	10299920	10300005
672	"AT5G44572"	"AT5G44572"	chr5	+	17969010	17969106	17968151	17968300	17969271	17969563
673	"AT4G17190"	"FPS2"	chr4	-	9650644	9650669	9650449	9650565	9650754	9650912
675	"AT1G72340"	"AT1G72340"	chr1	+	27237651	27237793	27237383	27237536	27237963	27238205
676	"AT3G23080"	"AT3G23080"	chr3	-	8208367	8208544	8208224	8208308	8208615	8208781
679	"AT4G01880"	"AT4G01880"	chr4	-	811754	811812	811580	811667	811900	812153
680	"AT4G30690"	"AT4G30690"	chr4	+	14961102	14961142	14960645	14961016	14961223	14961283
681	"AT4G30690"	"AT4G30690"	chr4	+	14961223	14961283	14960645	14961016	14961360	14961413
682	"AT4G30690"	"AT4G30690"	chr4	+	14961508	14961558	14961360	14961413	14961810	14961883
683	"AT4G30690"	"AT4G30690"	chr4	+	14961672	14961706	14961508	14961558	14961810	14961883
684	"AT3G20720"	"AT3G20720"	chr3	+	7241726	7241789	7241584	7241651	7241998	7242115
685	"AT3G20720"	"AT3G20720"	chr3	+	7242629	7242702	7242459	7242539	7242807	7242851
686	"AT1G55690"	"SFH13"	chr1	-	20808533	20808645	20808262	20808464	20808723	20808798
688	"AT4G20930"	"AT4G20930"	chr4	-	11199964	11200115	11199752	11199835	11200301	11200416
689	"AT4G20930"	"AT4G20930"	chr4	-	11200522	11200611	11200301	11200416	11200922	11201087
690	"AT1G73310"	"SCPL4"	chr1	-	27563011	27563057	27562814	27562895	27563152	27563266
691	"AT1G23310"	"GGAT1"	chr1	-	8270911	8270977	8270710	8270828	8271212	8271373
693	"AT4G23000"	"AT4G23000"	chr4	+	12057530	12057730	12057227	12057412	12057970	12058303
695	"AT3G53340"	"NFYB10"	chr3	-	19775362	19775368	19775151	19775226	19775476	19775606
696	"AT3G16220"	"AT3G16220"	chr3	+	5498154	5498267	5497926	5498077	5498362	5498428
697	"AT3G16220"	"AT3G16220"	chr3	+	5498362	5498428	5497926	5498077	5498501	5498592
698	"AT2G23380"	"CLF"	chr2	+	9957071	9957206	9956791	9956876	9957306	9957354
699	"AT1G34220"	"AT1G34220"	chr1	-	12464631	12464772	12462851	12464361	12464998	12465170
700	"AT1G34220"	"AT1G34220"	chr1	-	12464631	12464862	12462848	12464361	12464998	12465170
701	"AT1G48430"	"AT1G48430"	chr1	-	17904859	17904915	17904572	17904703	17905065	17905149
703	"AT4G00335"	"RHB1A"	chr4	+	146790	146928	145903	146055	147194	147564
704	"AT4G00335"	"RHB1A"	chr4	+	146796	146928	145927	146055	147194	147564
705	"AT1G20640"	"NLP4"	chr1	+	7154757	7154829	7154409	7154549	7155169	7155980
706	"AT3G23830"	"RBG4"	chr3	-	8607091	8607198	8606476	8606875	8607398	8607467
707	"AT3G46280"	"AT3G46280"	chr3	-	17006567	17006606	17005858	17006026	17006861	17007370
708	"AT2G41880"	"GK-1"	chr2	+	17475035	17475090	17474618	17474811	17475239	17475353
709	"AT2G41880"	"GK-1"	chr2	+	17476683	17476729	17476473	17476609	17476808	17476899
